Days_to_Flowering;Days_to_Maturity;First_Pod_Height_cm;Branch_Number;Plant_Height_cm;Biological_Yield_g;Pod_Number;Pod_Weight_g;Pod_Length_cm;Seeds_per_Pod;Seeds_per_Plant;Single_Plant_Yield_g;Plot_Yield_kg_da;Seed_Weight_100_g;Pod_Filling_Rate;Seed_to_Pod_Ratio;Seed_Unit_Weight;Pod_Length_Yield_Index;Plant_Yield_Ratio;Vegetation_Period_days
48;105;32.2;2.6;68.8;21.89;5.4;10.899999999999999;6.8;2.8;10.2;9.940000000000001;60.22;98.88;2.0147874306839184;1.8853974121996302;1.067580803134182;1.6005873715124814;4.046210720887246;57
45;104;23.199999999999996;2.0;69.0;19.18;5.6;11.1;6.8;2.6;10.2;8.969999999999999;250.89;124.53;1.9786096256684493;1.8181818181818183;1.0871694417238003;1.6299559471365639;3.418894830659537;59
50;106;28.2;3.1999999999999997;68.19999999999999;26.689999999999998;7.6;13.36;6.900000000000001;2.4;14.2;10.88;122.68;77.6;1.7555847568988174;1.8659658344283838;0.94018296973962;1.9334298118668594;3.507227332457293;56
51;106;33.6;2.6000000000000005;61.8;19.060000000000002;3.8;9.190000000000001;6.0;3.2;9.0;7.399999999999999;93.05;98.63;2.4120734908136487;2.362204724409449;1.0199778024417316;1.529118136439268;5.002624671916012;55
45;104;24.0;2.2;59.20000000000001;22.99;9.6;15.710000000000003;7.3;3.0;18.8;12.14;176.77;113.1;1.6347554630593135;1.9562955254942769;0.8351940457203616;2.1491108071135434;2.392299687825182;59
49;103;28.0;2.5999999999999996;62.8;26.5;6.0;12.26;6.9;1.82226;9.6;8.43;45.82;146.54;2.0399334442595674;1.5973377703826954;1.2757544224765869;1.7742402315484804;4.409317803660566;54
45;103;21.0;1.8;50.6;14.870000000000001;5.8;10.309999999999999;6.6;2.4;13.0;8.419999999999998;148.25;95.25;1.774526678141136;2.2375215146299485;0.7924673328209069;1.5597579425113464;2.5593803786574876;58
48;107;42.2;2.2;85.19999999999999;29.49;5.8;12.58;7.0;2.0;10.0;8.61;291.75;126.25;2.1652323580034425;1.721170395869191;1.2567432567432568;1.7945791726105564;5.075731497418245;59
50;109;34.599999999999994;3.4;80.4;49.48;12.0;18.82;10.0;3.7999999999999994;20.0;11.2;128.17;132.28;1.5670274771024146;1.6652789342214822;0.9405297351324338;1.8801198801198802;4.119900083263946;59
49;106;40.6;2.4;85.6;39.209999999999994;8.2;18.97;9.3;3.0;19.599999999999998;12.4;389.79;126.98;2.310596833130329;2.387332521315469;0.9673635900050994;2.0375939849624056;4.775883069427527;57
48;105;37.4;2.8;81.2;48.69;8.799999999999999;26.589999999999996;8.080000000000002;3.2;22.6;21.83;420.85;122.0;3.018161180476731;2.5652667423382525;1.1760283060592656;3.286773794808404;5.526674233825199;57
47;105;32.6;2.8000000000000003;80.8;39.43;8.8;24.1;7.0;3.0;22.200000000000003;18.509999999999998;390.05;145.23;2.735527809307605;2.519863791146425;1.085096803241783;3.437945791726106;4.475595913734392;58
45;103;26.9;2.2;71.6;25.899999999999995;8.2;18.13;7.199999999999998;3.4;20.4;14.320000000000002;425.73;143.25;2.208282582216809;2.484774665042631;0.8882900538951494;2.514563106796117;3.1546894031668695;58
50;109;40.2;3.2;88.0;44.5;7.2;23.32;8.3;3.2;14.0;16.999999999999996;348.43;136.35;3.234396671289875;1.941747572815534;1.6645253390435404;2.806257521058965;6.171983356449376;59
45;108;28.2;2.4000000000000004;72.6;21.099999999999998;4.4;9.86;6.9;3.0;8.4;7.7700000000000005;306.33;112.95;2.2358276643990926;1.9047619047619049;1.1724137931034482;1.426917510853835;4.784580498866212;63
45;106;28.799999999999994;2.8;69.4;25.59;7.200000000000001;17.07;8.3;3.4;16.4;13.339999999999998;252.75;115.35;2.36754507628294;2.2746185852981964;1.040219378427788;2.0541516245487363;3.5492371705963937;61
47;105;26.799999999999994;3.2000000000000006;66.6;35.25;12.4;21.92;7.2;2.8;23.800000000000004;15.760000000000002;265.98;118.45;1.7663174858984692;1.9178082191780825;0.9206215875682485;3.040221914008322;2.8404512489927476;58
47;103;23.200000000000003;2.5999999999999996;64.8;34.22;9.4;23.73;7.0;2.6;19.2;39.11;375.55;133.35;2.5217853347502657;2.0403825717321995;1.2352941176470589;3.385164051355207;3.636556854410202;56
49;106;26.8;3.0;65.0;27.670000000000005;7.800000000000002;14.529999999999998;6.1;2.5999999999999996;11.8;11.330000000000002;204.47;124.55;1.8604353393085782;1.5108834827144684;1.2303132938187973;2.378068739770867;3.5428937259923177;57
50;105;39.2;3.2;77.0;32.480000000000004;6.200000000000001;15.719999999999999;6.800000000000002;2.6;13.0;17.809999999999995;105.92;118.03;2.531400966183574;2.093397745571658;1.2083013066871637;2.3083700440528627;5.230273752012883;55
50;107;35.6;3.0;80.8;35.040000000000006;8.0;17.32;8.5;2.4;15.0;13.209999999999999;124.16;143.15;2.1622971285892634;1.8726591760299627;1.1538974017321786;2.0352526439482963;4.374531835205993;57
51;103;34.4;3.8;67.0;26.93;6.3999999999999995;13.73;6.6;2.4;11.6;10.61;164.37;142.45;2.1419656786271455;1.809672386895476;1.1826012058570199;2.077155824508321;4.201248049921998;52
50;104;30.0;2.5999999999999996;63.6;28.639999999999997;6.4;17.4;8.3;3.2;13.0;13.52;382.17;123.8;2.7145085803432134;2.0280811232449296;1.3374327440430438;2.093862815884476;4.468018720748829;54
46;104;38.2;2.8;78.6;27.79;5.3999999999999995;13.09;9.100000000000001;2.6000000000000005;11.0;9.219999999999999;216.44;126.75;2.4195933456561924;2.0332717190388174;1.1889191643960035;1.4368825466520305;5.136783733826248;58
51;104;37.0;3.400000000000001;68.79999999999998;30.68;5.800000000000001;16.47;7.6;3.8;12.0;12.780000000000001;110.11;120.4;2.834767641996557;2.065404475043029;1.3713572023313905;2.164257555847569;5.280550774526677;53
48;103;33.8;2.8;70.6;28.440000000000005;5.8;14.36;7.6;2.2;12.4;11.280000000000001;105.36;117.35;2.4716006884681585;2.1342512908777973;1.1571313456889605;1.8869908015768726;4.895008605851981;55
50;103;34.800000000000004;3.4;65.20000000000002;21.259999999999998;3.7999999999999994;12.0;7.24;2.6000000000000005;13.2;8.79;125.32;131.13;3.149606299212599;3.4645669291338588;0.9084027252081757;1.6551724137931034;5.580052493438321;53
47;101;27.2;2.8;66.0;30.140000000000004;8.399999999999999;20.229999999999997;7.580000000000001;3.4;19.799999999999997;16.33;163.71;132.68;2.4054696789536267;2.3543400713436387;1.0212014134275618;2.6653491436100123;3.58382877526754;54
47;101;28.6;3.0;65.39999999999999;32.98;9.4;21.619999999999997;7.1;2.7999999999999994;20.2;17.23;191.47;128.35;2.2975557917109457;2.146652497343252;1.069767441860465;3.040787623066104;3.504782146652497;54
50;104;38.199999999999996;3.2;83.6;52.33;8.8;28.229999999999997;9.8;3.8;18.200000000000003;21.070000000000004;301.0;153.95;3.2043132803632233;2.06583427922815;1.550247116968698;2.877675840978593;5.9398410896708285;54
49;102;28.600000000000005;3.4;71.0;33.379999999999995;7.6;20.630000000000003;7.4;3.0;15.2;16.4;111.95;131.68;2.710906701708279;1.997371879106439;1.3563445101906644;2.784075573549258;4.386333771353482;53
51;109;36.7;3.8;79.0;28.090000000000003;3.8;10.14;7.3;2.0;5.8;7.299999999999999;219.5;167.33;2.6614173228346463;1.5223097112860893;1.74526678141136;1.3871409028727772;7.372703412073492;58
51;110;33.8;3.0;79.6;41.089999999999996;8.2;25.22;8.5;2.8000000000000003;16.4;19.339999999999996;154.73;160.15;3.071863580998782;1.9975639464068211;1.5368677635588055;2.9635722679200938;5.004872107186358;59
49;111;26.6;3.1999999999999997;70.0;32.3;5.8;17.35;8.04;2.8;12.4;12.940000000000001;162.24;161.55;2.986230636833047;2.1342512908777973;1.3980660757453667;2.1552795031055907;5.559380378657487;62
48;110;27.8;2.7999999999999994;63.999999999999986;24.98;6.2;16.249999999999996;6.599999999999999;2.8000000000000003;13.8;12.920000000000002;121.39;113.25;2.616747181964573;2.2222222222222223;1.1766835626357708;2.4583963691376702;4.022544283413849;62
50;108;32.0;3.6;86.4;36.46;7.600000000000001;15.029999999999998;7.900000000000001;2.2000000000000006;10.6;10.71;215.7;157.38;1.9750328515111688;1.3929040735873848;1.4165881244109328;1.9001264222503156;4.791064388961892;58
47;109;38.199999999999996;2.8;79.60000000000001;19.490000000000002;10.600000000000001;18.68;7.700000000000001;2.2;12.8;12.64;326.14;141.55;1.7606032045240336;1.2064090480678604;1.4582357533177204;2.4228274967574577;1.8369462770970781;62
47;109;28.0;2.0;70.6;35.599999999999994;7.2;26.22;8.399999999999999;3.2;16.6;21.15;115.29;158.03;3.6366158113730926;2.302357836338419;1.578567128236002;3.1177170035671824;4.9375866851595;62
46;106;32.0;2.8;76.79999999999998;38.089999999999996;8.2;26.119999999999997;9.099999999999998;3.4;20.0;20.95;306.57;163.23;3.1814859926918393;2.43605359317905;1.3053473263368314;2.8671789242590564;4.6394640682095005;60
48;104;37.400000000000006;3.0;74.6;54.5;12.8;38.260000000000005;8.4;3.2;24.199999999999996;29.7;166.92;165.7;2.986729117876659;1.889149102263856;1.5803387030152833;4.549346016646849;4.254488680718189;56
49;109;33.0;2.5999999999999996;79.8;44.21;6.6;31.729999999999997;10.600000000000001;3.4;20.199999999999996;25.689999999999998;312.82;167.63;4.800302571860817;3.0559757942511343;1.570014844136566;2.990574929311969;6.688350983358548;60
47;107;31.8;3.2;84.6;38.63;7.0;18.2;6.7;3.0;13.4;14.539999999999997;358.77;133.45;2.5962910128388015;1.9115549215406562;1.3571961222967934;2.712369597615499;5.510699001426534;60
48;105;29.4;2.8;68.39999999999999;30.660000000000004;9.8;17.520000000000003;6.5;2.4;18.200000000000003;13.8;279.76;123.9;1.7859327217125385;1.8552497451580023;0.9621087314662273;2.691244239631337;3.125382262996942;57
49;104;25.399999999999995;2.8;61.6;35.84;8.6;26.25;8.7;3.2;22.4;21.77;344.91;139.6;3.048780487804878;2.6016260162601625;1.1713520749665327;3.013777267508611;4.162601626016261;55
51;103;21.999999999999996;2.5999999999999996;71.0;31.57;8.2;24.849999999999998;8.2;2.8;23.2;18.83;304.18;131.13;3.0267965895249698;2.825822168087698;1.070659198621284;3.0267965895249698;3.845310596833131;52
48;103;26.8;3.2;74.0;36.82;12.600000000000001;21.339999999999996;9.0;3.6;21.6;16.52;306.94;125.88;1.6923076923076918;1.7129262490087231;0.9875057843590928;2.3684794672586014;2.9199048374306105;55
45;106;34.4;3.0;73.19999999999999;36.28;11.4;18.779999999999998;7.3;2.5999999999999996;23.200000000000003;14.51;233.53;123.15;1.6459246275197192;2.03330411919369;0.8091339939681169;2.5690834473324213;3.1796669588080633;61
47;103;25.0;1.8;76.2;12.43;5.0;6.95;6.299999999999999;2.8;10.0;5.01;92.32;116.68;1.3872255489021956;1.9960079840319362;0.6943056943056943;1.1014263074484947;2.4810379241516967;56
50;111;27.4;2.4000000000000004;71.79999999999998;20.8;7.2;14.0;7.1;2.6;11.94;9.07;120.13;102.23;1.941747572815534;1.6560332871012482;1.1715481171548119;1.969057665260197;2.884882108183079;61
47;107;33.6;3.2000000000000006;71.79999999999998;27.109999999999996;5.4;11.040000000000003;8.200000000000001;2.6;8.0;7.489999999999999;211.75;118.6;2.040665434380777;1.478743068391867;1.378277153558053;1.3447015834348357;5.011090573012938;60
51;104;29.6;3.0;61.2;32.35000000000001;6.8;20.82;7.600000000000001;2.2;15.8;16.6;159.06;155.85;3.0572687224669606;2.3201174743024966;1.316888045540797;2.7358738501971085;4.750367107195302;53
49;104;24.2;2.4;54.8;19.380000000000003;5.6;10.71;7.899999999999999;3.8;14.6;10.1;231.02;131.38;1.9090909090909094;2.6024955436720143;0.7330595482546202;1.353982300884956;3.4545454545454555;55
51;105;41.2;2.6000000000000005;76.0;23.28;6.8;10.419999999999998;6.1;2.0;8.4;7.540000000000001;167.77;128.45;1.5301027900146842;1.2334801762114538;1.2390011890606418;1.7054009819967266;3.418502202643172;54
47;108;31.8;2.0;69.0;21.95;4.6;11.24;6.9;2.8;9.0;9.01;171.65;128.3;2.438177874186551;1.9522776572668115;1.2475027746947835;1.6266280752532563;4.761388286334057;61
47;105;29.8;2.0;60.0;19.8;3.6;10.780000000000001;8.400000000000002;3.4;8.8;8.929999999999998;188.02;123.0;2.986149584487535;2.437673130193906;1.2236095346197504;1.2818073721759808;5.484764542936288;58
47;106;33.599999999999994;2.4000000000000004;73.0;29.45;7.0;18.57;7.6;3.2;16.799999999999997;14.739999999999998;334.32;137.13;2.6490727532097007;2.396576319543509;1.1046995835812017;2.4402102496714853;4.20114122681883;59
48;105;35.199999999999996;3.0;66.4;29.910000000000004;7.0;19.71;8.8;3.4;17.6;15.540000000000001;214.63;128.1;2.81169757489301;2.510699001426534;1.119250425894378;2.2372304199772985;4.26676176890157;57
45;103;33.6;2.8;75.0;30.29;6.6;17.33;7.0;3.2;14.6;13.720000000000002;281.91;123.55;2.62178517397882;2.2087745839636916;1.1861738535249828;2.4721825962910127;4.582450832072618;58
47;105;30.7;3.0;65.2;28.139999999999997;8.600000000000001;18.769999999999996;7.999999999999998;3.2000000000000006;17.8;14.280000000000001;242.14;114.7;2.180023228803716;2.067363530778165;1.0539023020774843;2.3433208489388266;3.2682926829268286;58
45;106;27.0;3.0;53.2;16.919999999999998;5.4;10.48;7.1;2.2;10.2;8.52;319.43;131.2;1.9371534195933457;1.8853974121996302;1.0264446620959844;1.4739803094233477;3.127541589648798;61
48;106;22.6;7.8;53.8;13.65;4.0;8.67;6.7;2.8;9.2;7.159999999999999;132.34;138.05;2.1620947630922696;2.29426433915212;0.9413680781758959;1.292101341281669;3.4039900249376562;58
47;107;27.8;2.2;67.99999999999999;49.29;6.4;15.05;8.2;3.6;14.4;10.94;232.08;120.25;2.3478939157566305;2.2464898595943836;1.0444136016655101;1.8331303288672354;7.689547581903276;60
50;105;22.8;2.5999999999999996;55.0;24.149999999999995;5.800000000000001;14.309999999999997;7.5;2.8;12.400000000000002;11.440000000000001;187.84;141.75;2.4629948364888117;2.1342512908777973;1.1531023368251405;1.9054593874833552;4.156626506024095;55
49;105;30.0;2.8000000000000003;68.0;27.77;9.2;18.46;7.200000000000001;2.2;15.8;14.580000000000002;242.66;124.75;2.0043431053203045;1.7155266015200872;1.1676154332700823;2.5603328710124824;3.0152008686210645;56
47;105;28.8;2.8;64.4;33.519999999999996;8.2;23.29;8.1;3.6;19.2;22.660000000000004;260.29;117.63;2.836784409257004;2.338611449451888;1.2123893805309733;2.871763255240444;4.082825822168088;58
46;107;29.0;3.6;69.0;40.11;9.600000000000001;22.28;7.6;2.6000000000000005;16.6;17.39;133.7;152.88;2.3184183142559833;1.7273673257023934;1.3413606261288378;2.92772667542707;4.173777315296565;61
45;108;33.800000000000004;2.4000000000000004;86.20000000000002;43.370000000000005;10.4;24.349999999999998;8.1;2.3999999999999995;21.0;18.43;273.31;125.1;2.33909702209414;2.0172910662824206;1.1589719181342215;3.0024660912453762;4.1661863592699335;63
47;109;42.4;2.4;83.6;35.120000000000005;7.8;22.840000000000003;6.200000000000001;2.1999999999999997;18.0;11.92;274.29;146.5;2.924455825864277;2.3047375160051216;1.2681843420322043;3.677938808373591;4.496798975672216;62
49;112;44.199999999999996;2.4;96.8;41.19;5.4;15.429999999999998;7.619999999999999;2.6;11.0;11.3;332.25;147.35;2.8521256931608128;2.033271719038817;1.4014532243415077;2.022280471821756;7.6136783733826245;63
48;109;40.2;2.5999999999999996;86.20000000000002;50.06;8.799999999999999;27.720000000000006;7.900000000000001;2.4000000000000004;20.6;19.949999999999996;305.52;141.53;3.146424517593645;2.3382519863791154;1.3449781659388647;3.504424778761062;5.682179341657209;61
50;107;44.79999999999999;2.2;89.0;36.989999999999995;6.2;15.15;7.5;1.8;9.8;10.82;162.26;147.63;2.4396135265700485;1.5780998389694043;1.54434250764526;2.0173102529960056;5.956521739130434;57
48;106;34.0;2.6;61.8;11.170000000000002;3.8;4.55;5.799999999999999;2.4;5.2;3.3699999999999997;116.88;119.4;1.194225721784777;1.3648293963254594;0.873320537428023;0.7831325301204821;2.931758530183728;58
49;108;29.799999999999994;2.8;60.0;24.75;7.599999999999999;12.33;7.0;2.0;15.2;9.040000000000001;124.3;121.83;1.6202365308804207;1.9973718791064392;0.8106508875739645;1.7589158345221114;3.2522996057818667;59
48;108;34.0;3.3999999999999995;73.0;31.610000000000003;6.4;9.42;6.300000000000001;2.0;11.199999999999998;6.35;250.08;108.85;1.469578783151326;1.7472698907956314;0.8403211418376452;1.4928684627575277;4.931357254290172;60
50;107;28.000000000000007;2.4;58.60000000000001;21.32;6.0;13.330000000000002;7.4;2.3999999999999995;12.2;10.15;144.92;123.95;2.2179700499168056;2.0299500831946755;1.091728091728092;1.7989203778677465;3.5474209650582362;57
49;106;34.0;2.8000000000000003;78.2;28.090000000000003;8.0;10.920000000000002;7.0;2.6;8.4;7.31;237.82;136.8;1.363295880149813;1.0486891385767791;1.2984542211652796;1.5577746077032812;3.506866416978777;57
49;108;36.4;1.8;75.0;22.35;5.6;9.45;7.099999999999999;3.2000000000000006;9.399999999999999;6.4;181.81;113.33;1.6844919786096257;1.6755793226381461;1.004250797024442;1.329113924050633;3.9839572192513377;59
50;106;36.6;2.2;69.6;22.519999999999996;6.2;13.010000000000002;5.6;2.0;13.6;7.959999999999999;167.95;127.38;2.095008051529791;2.1900161030595813;0.9559147685525351;2.319073083778967;3.6264090177133648;56
47;109;27.8;2.4;60.0;20.5;5.0;12.65;8.7;3.0;11.8;10.190000000000001;217.22;122.88;2.5249500998003995;2.3552894211576847;1.0711261642675698;1.452353616532721;4.091816367265469;62
45;109;24.0;2.4;52.8;27.660000000000004;5.799999999999999;15.760000000000002;8.3;2.8;13.2;12.090000000000002;269.04;127.6;2.712564543889846;2.2719449225473327;1.1930355791067375;1.8965102286401927;4.760757314974184;64
46;110;22.400000000000002;2.4;67.00000000000001;33.28;8.0;22.84;8.0;3.0;19.6;18.560000000000002;212.58;139.18;2.8514357053682895;2.446941323345818;1.1647118816930135;2.8514357053682895;4.154806491885144;64
50;110;28.6;2.8;87.0;49.2;8.0;22.450000000000003;8.1;2.8;16.0;17.450000000000003;135.93;123.68;2.802746566791511;1.9975031210986267;1.4022485946283574;2.7681874229346493;6.142322097378278;60
45;105;38.4;3.6;85.0;32.769999999999996;5.8;12.120000000000001;8.2;2.6;10.4;8.54;153.48;130.68;2.08605851979346;1.7900172117039588;1.1642651296829971;1.4762484774665046;5.640275387263339;60
47;106;23.800000000000004;2.4;69.2;53.220000000000006;10.2;21.419999999999998;6.6;2.2;16.6;16.180000000000003;131.28;96.4;2.0979431929480903;1.6258570029382962;1.2895845875978322;3.2405446293494706;5.212536728697357;59
47;107;24.200000000000003;1.8750600000000002;61.8;17.21;5.2;9.25;6.8;2.6;9.6;7.280000000000001;329.64;95.9;1.7754318618042226;1.8426103646833012;0.9625390218522373;1.3582966226138034;3.3032629558541267;60
48;108;22.4;2.0;64.4;22.729999999999997;8.4;14.77;6.6;2.4;18.4;13.530000000000001;228.57;102.85;1.7562425683709868;2.1878715814506537;0.8022813688212928;2.2344931921331317;2.702734839476813;60
48;106;27.6;2.3999999999999995;64.8;23.979999999999997;6.6;24.57;7.5;2.8;14.4;10.65;177.48;139.3;3.7170953101361577;2.1785173978819974;1.7050659264399723;3.271637816245007;3.6278366111951588;58
45;105;31.4;2.0;71.2;27.830000000000002;5.0;18.28;9.2;3.7999999999999994;13.2;14.539999999999997;216.72;129.3;3.6487025948103797;2.6347305389221556;1.3838001514004543;1.9847991313789362;5.554890219560879;60
48;108;35.0;2.5999999999999996;71.4;22.92;7.6;8.86;5.9;2.8000000000000003;7.6;17.09;236.48;133.2;1.164257555847569;0.9986859395532195;1.164257555847569;1.4991539763113366;3.0118265440210252;60
50;106;37.2;3.0;70.0;20.67;6.2;7.43;6.3999999999999995;2.4000000000000004;7.4;5.1899999999999995;275.86;154.23;1.1964573268921095;1.1916264090177133;1.0026990553306343;1.1591263650546022;3.3285024154589373;56
45;107;31.6;2.6;73.0;34.269999999999996;8.2;22.89;8.2;3.2;19.6;18.09;245.06;119.75;2.788063337393423;2.3873325213154692;1.1672616012238652;2.788063337393423;4.174177831912302;62
45;105;29.4;2.6;87.4;43.39;13.4;25.589999999999996;6.4;2.4000000000000004;22.6;19.189999999999998;185.98;116.7;1.9082774049217;1.6853094705443699;1.131800088456435;3.992199687987519;3.2356450410141684;60
49;112;29.6;2.4;67.6;19.580000000000002;4.6;11.75;7.5;2.4;9.0;9.43;308.76;126.6;2.5488069414316707;1.9522776572668115;1.3041065482796892;1.5645805592543276;4.247288503253797;63
50;112;33.4;2.8;74.8;23.21;7.2;10.17;7.1;2.4;7.4;5.88;191.9;130.48;1.4105409153952844;1.0263522884882108;1.3724696356275303;1.4303797468354431;3.2191400832177535;62
50;110;22.2;2.8000000000000003;75.0;44.42;8.0;21.67;8.2;2.6;15.0;15.400000000000002;283.12;122.85;2.7053682896379527;1.8726591760299627;1.4437041972018656;2.639464068209501;5.545568039950063;60
49;109;25.8;2.4000000000000004;64.0;31.03;6.0;18.25;9.3;2.8;14.6;13.15;281.39;134.48;3.0366056572379367;2.4292845257903495;1.2491444216290213;1.9602577873254563;5.163061564059901;60
50;106;30.4;2.4000000000000004;74.8;30.939999999999998;8.2;14.52;6.0;2.2;15.800000000000002;10.71;182.62;159.25;1.7685749086479905;1.92448233861145;0.9184060721062617;2.415973377703827;3.7685749086479903;56
49;106;27.600000000000005;2.4;74.6;27.8;7.0;16.23;7.0;2.4;13.2;12.419999999999998;184.26;118.03;2.3152639087018545;1.8830242510699;1.2286146858440576;2.3152639087018545;3.965763195435093;57
50;106;31.2;3.0;76.2;34.35;9.600000000000001;18.72;8.0;2.4;17.0;12.66;154.94;129.78;1.9479708636836626;1.768990634755463;1.1005291005291005;2.337078651685393;3.574401664932362;56
50;106;30.6;2.0;72.4;19.959999999999997;4.8;6.480000000000001;7.9;1.6745100000000002;9.4;7.99;209.32;118.53;1.3471933471933475;1.9542619542619546;0.6886291179596176;0.8192161820480406;4.149688149688149;56
50;106;29.6;2.3999999999999995;67.19999999999999;16.330000000000002;4.800000000000001;9.17;6.5;2.4;8.0;6.790000000000001;159.68;148.73;1.9064449064449063;1.663201663201663;1.1448189762796506;1.4086021505376345;3.395010395010395;56
47;105;31.6;3.2;78.0;34.28;7.0;15.419999999999998;6.7;2.5999999999999996;12.799999999999999;12.08;288.72;113.78;2.1997146932952925;1.8259629101283879;1.2037470725995316;2.29806259314456;4.890156918687589;58
49;106;26.0;2.6000000000000005;72.4;26.439999999999998;6.4;15.679999999999998;7.5;3.0;12.8;12.95;306.73;146.38;2.446177847113884;1.9968798751950079;1.2240437158469943;2.087882822902796;4.124804992199688;57
50;104;31.2;2.2;77.0;30.99;6.800000000000002;12.88;7.2;2.4000000000000004;10.6;9.970000000000002;106.16;139.33;1.8913362701908956;1.556534508076358;1.2139491046182849;1.7864077669902914;4.550660792951541;54
49;106;35.4;2.4;73.6;29.340000000000003;6.8;19.15;8.3;3.6;18.8;15.160000000000002;101.0;112.42;2.8120411160058736;2.76064610866373;1.0180754917597021;2.3044524669073403;4.3083700440528645;57
45;107;37.2;2.4;73.4;26.570000000000004;9.2;14.059999999999999;6.3;2.6;17.0;11.77;145.53;95.41;1.5266015200868621;1.8458197611292075;0.8265726043503819;2.2282091917591123;2.8849077090119444;62
45;105;36.4;1.8531599999999997;72.0;27.919999999999998;6.199999999999999;11.790000000000001;7.4;2.1999999999999997;11.0;9.350000000000001;171.36;97.7;1.8985507246376816;1.77133655394525;1.0708446866485015;1.591093117408907;4.49597423510467;60
48;106;36.4;2.6;60.6;33.25;4.2;11.8;6.7;2.2;8.8;10.9;98.61;105.1;2.802850356294537;2.090261282660333;1.3393870601589104;1.7585692995529063;7.897862232779097;58
50;110;36.8;2.6;69.4;29.5;7.0;18.09;7.9;3.4;15.800000000000002;14.45;101.04;102.74;2.580599144079886;2.2539229671897294;1.144212523719165;2.2869785082174463;4.20827389443652;60
50;106;31.4;2.8000000000000003;71.0;37.02;8.8;22.11;7.7;2.4000000000000004;16.6;19.630000000000003;194.07;110.87;2.5096481271282634;1.88422247446084;1.3311258278145692;2.867704280155642;4.202043132803633;56
49;106;32.2;2.4;66.2;30.1;5.8;16.390000000000004;8.100000000000001;3.4;12.6;12.99;146.45;116.8;2.820998278829605;2.1686746987951806;1.299762093576527;2.020961775585697;5.1807228915662655;57
49;106;31.0;2.4;60.6;22.77;3.8;9.55;6.4;2.2;6.8;7.970000000000001;202.62;116.58;2.5065616797900265;1.7847769028871392;1.4023494860499268;1.4898595943837754;5.976377952755906;57
45;106;41.6;3.2;75.80000000000001;18.46;3.8;8.69;6.4;2.8;8.4;6.8;210.26;125.6;2.2808398950131235;2.2047244094488194;1.033293697978597;1.3556942277691106;4.845144356955381;61
50;105;32.0;3.0;60.0;22.73;7.599999999999999;14.11;6.9;2.8000000000000003;14.599999999999998;11.579999999999998;114.98;120.65;1.854139290407359;1.9185282522996059;0.9657768651608488;2.0419681620839363;2.986859395532195;55
45;106;41.0;2.4000000000000004;64.4;28.03;6.2;12.010000000000002;8.06;3.0;12.2;9.299999999999999;212.08;114.85;1.9339774557165865;1.9645732689210949;0.9836199836199838;1.4882280049566297;4.513687600644123;61
46;110;34.4;1.8737100000000002;55.8;13.319999999999999;3.8;7.630000000000001;6.300000000000001;3.0;7.4;6.790000000000001;226.21;120.4;2.002624671916011;1.9422572178477693;1.0296896086369771;1.2091917591125199;3.4960629921259843;64
48;109;30.400000000000006;2.2;62.4;50.39;6.6;17.85;7.0;3.2;15.0;14.839999999999998;301.54;118.62;2.700453857791226;2.2692889561270806;1.189207195203198;2.546362339514979;7.6232980332829055;61
46;105;32.2;2.6;68.4;25.65;6.2;17.14;8.3;2.8;13.2;13.59;219.96;98.76;2.7600644122383255;2.1256038647342996;1.2975018925056776;2.062575210589651;4.130434782608695;59
47;106;35.39999999999999;2.2;73.4;24.14;6.2;14.349999999999998;8.0;3.0;10.8;10.969999999999999;304.81;156.43;2.3107890499194843;1.7391304347826089;1.3274745605920442;1.7915106117353305;3.887278582930757;59
49;105;36.0;2.2;58.8;14.589999999999998;2.5999999999999996;6.32;6.3;2.4;5.6;4.47;196.13;129.15;2.4214559386973185;2.145593869731801;1.126559714795009;1.001584786053883;5.590038314176246;56
50;110;29.2;2.2;76.0;18.69;5.6;8.95;6.4;2.0;8.2;6.380000000000001;347.54;123.95;1.5953654188948307;1.4616755793226381;1.0901339829476249;1.3962558502340092;3.331550802139038;60
50;105;28.799999999999994;2.8000000000000003;62.6;25.159999999999997;9.600000000000001;15.719999999999999;5.9;2.8000000000000003;20.4;13.12;386.7;99.35;1.6357960457856395;2.122788761706555;0.7702106810387065;2.65989847715736;2.6181061394380847;55
49;109;35.0;2.4000000000000004;67.4;24.49;5.8;13.870000000000001;7.3;2.8000000000000003;10.400000000000002;10.41;170.37;149.45;2.3872633390705684;1.7900172117039592;1.3323727185398653;1.8974008207934339;4.215146299483649;60
47;104;23.6;1.83182;63.2;19.970000000000002;6.4;10.809999999999999;5.699999999999999;2.4;13.4;8.319999999999999;220.32;124.58;1.6864274570982838;2.090483619344774;0.8061148396718866;1.893169877408056;3.1154446177847115;57
46;110;22.0;2.5999999999999996;55.40000000000001;32.81;6.4;15.829999999999998;8.1;2.7999999999999994;16.2;12.559999999999999;256.33;103.98;2.469578783151326;2.5273010920436816;0.9765576804441701;1.9519112207151663;5.118564742589704;64
48;108;23.4;2.2;60.2;23.770000000000003;7.8;16.78;7.82;2.4;17.0;13.84;515.45;117.23;2.148527528809219;2.176696542893726;0.9864785420340976;2.1430395913154534;3.0435339308578753;60
